pert_id	cell_iname	pert_type	compound_id	drug_id
BRD-K52020312	HEPG2	trt_cp	BRD-K52020312__HEPG2__trt_cp	metronidazole
BRD-K15916496	MCF10A	trt_cp	BRD-K15916496__MCF10A__trt_cp	clotrimazole
BRD-A83815268	PC3	trt_cp	BRD-A83815268__PC3__trt_cp	silibinin
BRD-A35258977	PC3	trt_cp	BRD-A35258977__PC3__trt_cp	mannitol
BRD-K26875402	MCF10A	trt_cp	BRD-K26875402__MCF10A__trt_cp	cinnamaldehyde
BRD-K06926592	HEPG2	trt_cp	BRD-K06926592__HEPG2__trt_cp	tretinoin
BRD-K01815685	HEPG2	trt_cp	BRD-K01815685__HEPG2__trt_cp	indole-3-carbinol
BRD-K32977963	HEPG2	trt_cp	BRD-K32977963__HEPG2__trt_cp	eugenol
BRD-A34299591	HEPG2	trt_cp	BRD-A34299591__HEPG2__trt_cp	budesonide
BRD-K06926592	MCF10A	trt_cp	BRD-K06926592__MCF10A__trt_cp	tretinoin
BRD-K68432770	HEPG2	trt_cp	BRD-K68432770__HEPG2__trt_cp	ampicillin
BRD-K41524689	HEPG2	trt_cp	BRD-K41524689__HEPG2__trt_cp	acetaminophen
BRD-K22685337	HEPG2	trt_cp	BRD-K22685337__HEPG2__trt_cp	roxarsone
BRD-K05977355	HEPG2	trt_cp	BRD-K05977355__HEPG2__trt_cp	fluconazole
BRD-A07106394	HA1E	trt_cp	BRD-A07106394__HA1E__trt_cp	tryptophan
BRD-A66229260	PC3	trt_cp	BRD-A66229260__PC3__trt_cp	calcitriol
BRD-A54393207	HEPG2	trt_cp	BRD-A54393207__HEPG2__trt_cp	levomenthol
BRD-K94080537	HEPG2	trt_cp	BRD-K94080537__HEPG2__trt_cp	diethyltoluamide
BRD-K32052120	HEPG2	trt_cp	BRD-K32052120__HEPG2__trt_cp	isopropyl alcohol
BRD-K88785477	HEPG2	trt_cp	BRD-K88785477__HEPG2__trt_cp	chloroform
BRD-K34157611	HEPG2	trt_cp	BRD-K34157611__HEPG2__trt_cp	cimetidine
BRD-K87070823	A549	trt_cp	BRD-K87070823__A549__trt_cp	acetamide
BRD-K58685305	HEPG2	trt_cp	BRD-K58685305__HEPG2__trt_cp	emodin
BRD-A55748233	MCF10A	trt_cp	BRD-A55748233__MCF10A__trt_cp	benzoin
BRD-K04368295	HA1E	trt_cp	BRD-K04368295__HA1E__trt_cp	benzofuran
BRD-K11399644	HEPG2	trt_cp	BRD-K11399644__HEPG2__trt_cp	phenformin
BRD-K11399644	MCF10A	trt_cp	BRD-K11399644__MCF10A__trt_cp	phenformin
BRD-K18910433	PC3	trt_cp	BRD-K18910433__PC3__trt_cp	estradiol
BRD-K26875402	A549	trt_cp	BRD-K26875402__A549__trt_cp	cinnamaldehyde
BRD-K28307902	MCF10A	trt_cp	BRD-K28307902__MCF10A__trt_cp	flutamide
BRD-A16746338	HA1E	trt_cp	BRD-A16746338__HA1E__trt_cp	podofilox
BRD-K45330754	MCF10A	trt_cp	BRD-K45330754__MCF10A__trt_cp	diethylstilbestrol
BRD-A09722536	MCF10A	trt_cp	BRD-A09722536__MCF10A__trt_cp	cyclophosphamide
BRD-K11129031	HEPG2	trt_cp	BRD-K11129031__HEPG2__trt_cp	gemfibrozil
BRD-K59456551	HEPG2	trt_cp	BRD-K59456551__HEPG2__trt_cp	methotrexate
BRD-K90027355	HEPG2	trt_cp	BRD-K90027355__HEPG2__trt_cp	spironolactone
BRD-K76549667	HEPG2	trt_cp	BRD-K76549667__HEPG2__trt_cp	phenol
BRD-K87070823	MCF10A	trt_cp	BRD-K87070823__MCF10A__trt_cp	acetamide
BRD-K17849083	PC3	trt_cp	BRD-K17849083__PC3__trt_cp	tranilast
BRD-A04553218	HEPG2	trt_cp	BRD-A04553218__HEPG2__trt_cp	chlorpheniramine
BRD-K87827419	A549	trt_cp	BRD-K87827419__A549__trt_cp	melphalan
BRD-K97799481	HEPG2	trt_cp	BRD-K97799481__HEPG2__trt_cp	theophylline
BRD-K76289201	A549	trt_cp	BRD-K76289201__A549__trt_cp	cyclohexanone
BRD-K74225533	MCF10A	trt_cp	BRD-K74225533__MCF10A__trt_cp	beta carotene
BRD-A79903587	MCF10A	trt_cp	BRD-A79903587__MCF10A__trt_cp	tegafur
BRD-K98162554	A549	trt_cp	BRD-K98162554__A549__trt_cp	iodoform
BRD-K66808046	HEPG2	trt_cp	BRD-K66808046__HEPG2__trt_cp	oxyquinoline
BRD-A01976766	HEPG2	trt_cp	BRD-A01976766__HEPG2__trt_cp	malathion
BRD-K52960356	A549	trt_cp	BRD-K52960356__A549__trt_cp	acetohexamide
BRD-K13032584	A549	trt_cp	BRD-K13032584__A549__trt_cp	procarbazine
BRD-K18910433	HEPG2	trt_cp	BRD-K18910433__HEPG2__trt_cp	estradiol
BRD-K11433652	MCF10A	trt_cp	BRD-K11433652__MCF10A__trt_cp	acetylsalicylic acid
BRD-K87202646	A549	trt_cp	BRD-K87202646__A549__trt_cp	isoniazid
BRD-K99946902	MCF10A	trt_cp	BRD-K99946902__MCF10A__trt_cp	hexylresorcinol
BRD-K47323024	HA1E	trt_cp	BRD-K47323024__HA1E__trt_cp	methapyrilene
BRD-A88208128	PC3	trt_cp	BRD-A88208128__PC3__trt_cp	tetracycline
BRD-A46335897	HEPG2	trt_cp	BRD-A46335897__HEPG2__trt_cp	promethazine
BRD-K46435528	HEPG2	trt_cp	BRD-K46435528__HEPG2__trt_cp	trichloroethylene
BRD-K38544018	HEPG2	trt_cp	BRD-K38544018__HEPG2__trt_cp	furfural
BRD-K59456551	MCF10A	trt_cp	BRD-K59456551__MCF10A__trt_cp	methotrexate
BRD-K88052444	HEPG2	trt_cp	BRD-K88052444__HEPG2__trt_cp	urea
BRD-K29254801	HEPG2	trt_cp	BRD-K29254801__HEPG2__trt_cp	thiram
BRD-K41731458	MCF10A	trt_cp	BRD-K41731458__MCF10A__trt_cp	triclosan
BRD-A24186493	MCF10A	trt_cp	BRD-A24186493__MCF10A__trt_cp	norethynodrel
BRD-K09631521	HEPG2	trt_cp	BRD-K09631521__HEPG2__trt_cp	thiotepa
BRD-A21490874	HA1E	trt_cp	BRD-A21490874__HA1E__trt_cp	fluoxymesterone
BRD-A88939772	HA1E	trt_cp	BRD-A88939772__HA1E__trt_cp	estriol
BRD-K41256143	HEPG2	trt_cp	BRD-K41256143__HEPG2__trt_cp	prasterone
BRD-A46335897	MCF10A	trt_cp	BRD-A46335897__MCF10A__trt_cp	promethazine
BRD-K41494493	HEPG2	trt_cp	BRD-K41494493__HEPG2__trt_cp	bisphenol a
BRD-K96354014	MCF10A	trt_cp	BRD-K96354014__MCF10A__trt_cp	nifedipine
BRD-K51575138	HT29	trt_cp	BRD-K51575138__HT29__trt_cp	tpca-1
BRD-K13044802	A375	trt_cp	BRD-K13044802__A375__trt_cp	ciclopirox
BRD-A85667082	PC3	trt_cp	BRD-A85667082__PC3__trt_cp	fulvestrant
BRD-K13032584	HA1E	trt_cp	BRD-K13032584__HA1E__trt_cp	procarbazine
BRD-K33425534	A375	trt_cp	BRD-K33425534__A375__trt_cp	exemestane
BRD-K93442924	PC3	trt_cp	BRD-K93442924__PC3__trt_cp	vorapaxar
BRD-K52075040	A549	trt_cp	BRD-K52075040__A549__trt_cp	cerulenin
BRD-K37798499	PC3	trt_cp	BRD-K37798499__PC3__trt_cp	etoposide
BRD-K42828737	PC3	trt_cp	BRD-K42828737__PC3__trt_cp	sunitinib
BRD-K37865504	A549	trt_cp	BRD-K37865504__A549__trt_cp	ly-2183240
BRD-K83720053	HT29	trt_cp	BRD-K83720053__HT29__trt_cp	avagacestat
BRD-K01567962	HEPG2	trt_cp	BRD-K01567962__HEPG2__trt_cp	pyrazolanthrone
BRD-K17516382	A375	trt_cp	BRD-K17516382__A375__trt_cp	alsterpaullone
BRD-K02130563	HEPG2	trt_cp	BRD-K02130563__HEPG2__trt_cp	panobinostat
BRD-K34022604	HA1E	trt_cp	BRD-K34022604__HA1E__trt_cp	clofarabine
BRD-K70301465	MCF7	trt_cp	BRD-K70301465__MCF7__trt_cp	ibrutinib
BRD-K42828737	MCF7	trt_cp	BRD-K42828737__MCF7__trt_cp	sunitinib
BRD-K37865504	HA1E	trt_cp	BRD-K37865504__HA1E__trt_cp	ly-2183240
BRD-K42191735	HEPG2	trt_cp	BRD-K42191735__HEPG2__trt_cp	buparlisib
BRD-K81651477	MCF7	trt_cp	BRD-K81651477__MCF7__trt_cp	parthenolide
BRD-K55696337	HCC515	trt_cp	BRD-K55696337__HCC515__trt_cp	topotecan
BRD-A34817987	HCC515	trt_cp	BRD-A34817987__HCC515__trt_cp	itraconazole
BRD-K17516382	HA1E	trt_cp	BRD-K17516382__HA1E__trt_cp	alsterpaullone
BRD-K53855319	MCF7	trt_cp	BRD-K53855319__MCF7__trt_cp	srt-1720
BRD-K58772419	HCC515	trt_cp	BRD-K58772419__HCC515__trt_cp	azd-6482
BRD-K73947551	A375	trt_cp	BRD-K73947551__A375__trt_cp	amifostine
BRD-K79254416	HA1E	trt_cp	BRD-K79254416__HA1E__trt_cp	decitabine
BRD-K70301465	HEPG2	trt_cp	BRD-K70301465__HEPG2__trt_cp	ibrutinib
BRD-K93918653	HEPG2	trt_cp	BRD-K93918653__HEPG2__trt_cp	quizartinib
BRD-K70401845	HA1E	trt_cp	BRD-K70401845__HA1E__trt_cp	erlotinib
BRD-K13044802	HEPG2	trt_cp	BRD-K13044802__HEPG2__trt_cp	ciclopirox
BRD-K79759585	HCC515	trt_cp	BRD-K79759585__HCC515__trt_cp	sildenafil
BRD-K89732114	A375	trt_cp	BRD-K89732114__A375__trt_cp	trifluoperazine
BRD-K26664453	HEPG2	trt_cp	BRD-K26664453__HEPG2__trt_cp	cytochalasin b
BRD-K93442924	HEPG2	trt_cp	BRD-K93442924__HEPG2__trt_cp	vorapaxar
BRD-K25325018	HCC515	trt_cp	BRD-K25325018__HCC515__trt_cp	gsk-690693
BRD-K62008436	A549	trt_cp	BRD-K62008436__A549__trt_cp	paclitaxel
BRD-K30421593	MCF7	trt_cp	BRD-K30421593__MCF7__trt_cp	timolol
BRD-K36927236	A549	trt_cp	BRD-K36927236__A549__trt_cp	glyburide
BRD-K34022604	HEPG2	trt_cp	BRD-K34022604__HEPG2__trt_cp	clofarabine
BRD-K92441787	HCC515	trt_cp	BRD-K92441787__HCC515__trt_cp	bexarotene
BRD-K68065987	PC3	trt_cp	BRD-K68065987__PC3__trt_cp	mk-2206
BRD-K93754473	PC3	trt_cp	BRD-K93754473__PC3__trt_cp	tamoxifen
BRD-K37798499	A375	trt_cp	BRD-K37798499__A375__trt_cp	etoposide
BRD-K87343924	A375	trt_cp	BRD-K87343924__A375__trt_cp	wortmannin
BRD-K81651477	HA1E	trt_cp	BRD-K81651477__HA1E__trt_cp	parthenolide
BRD-K43389675	A375	trt_cp	BRD-K43389675__A375__trt_cp	daunorubicin
BRD-K67868012	HCC515	trt_cp	BRD-K67868012__HCC515__trt_cp	pi-103
BRD-K79254416	HCC515	trt_cp	BRD-K79254416__HCC515__trt_cp	decitabine
BRD-K93918653	A549	trt_cp	BRD-K93918653__A549__trt_cp	quizartinib
BRD-K30421593	HCC515	trt_cp	BRD-K30421593__HCC515__trt_cp	timolol
BRD-K70301465	HCC515	trt_cp	BRD-K70301465__HCC515__trt_cp	ibrutinib
BRD-K52172416	A549	trt_cp	BRD-K52172416__A549__trt_cp	anastrozole
BRD-K33240821	HEPG2	trt_cp	BRD-K33240821__HEPG2__trt_cp	plerixafor
BRD-K51662849	HCC515	trt_cp	BRD-K51662849__HCC515__trt_cp	ilomastat
BRD-K71035033	HEPG2	trt_cp	BRD-K71035033__HEPG2__trt_cp	masitinib
BRD-K88510285	HT29	trt_cp	BRD-K88510285__HT29__trt_cp	bortezomib
BRD-K34022604	HCC515	trt_cp	BRD-K34022604__HCC515__trt_cp	clofarabine
BRD-K26664453	HT29	trt_cp	BRD-K26664453__HT29__trt_cp	cytochalasin b
BRD-K71847383	MCF7	trt_cp	BRD-K71847383__MCF7__trt_cp	cytarabine
BRD-K21733600	HA1E	trt_cp	BRD-K21733600__HA1E__trt_cp	rofecoxib
BRD-K33240821	HCC515	trt_cp	BRD-K33240821__HCC515__trt_cp	plerixafor
BRD-K62008436	HA1E	trt_cp	BRD-K62008436__HA1E__trt_cp	paclitaxel
BRD-K30421593	HT29	trt_cp	BRD-K30421593__HT29__trt_cp	timolol
BRD-K13032584	HCC515	trt_cp	BRD-K13032584__HCC515__trt_cp	procarbazine
BRD-K89732114	HEPG2	trt_cp	BRD-K89732114__HEPG2__trt_cp	trifluoperazine
BRD-K11528507	HCC515	trt_cp	BRD-K11528507__HCC515__trt_cp	geldanamycin
BRD-K60866521	A549	trt_cp	BRD-K60866521__A549__trt_cp	idelalisib
BRD-K62810658	HT29	trt_cp	BRD-K62810658__HT29__trt_cp	pd-98059
BRD-K34022604	A549	trt_cp	BRD-K34022604__A549__trt_cp	clofarabine
BRD-K06750613	PC3	trt_cp	BRD-K06750613__PC3__trt_cp	gsk-1059615
BRD-K76617868	HT29	trt_cp	BRD-K76617868__HT29__trt_cp	fasudil
BRD-K71879491	HCC515	trt_cp	BRD-K71879491__HCC515__trt_cp	tretinoin
BRD-K68532323	HEPG2	trt_cp	BRD-K68532323__HEPG2__trt_cp	sb-743921
BRD-K89162000	HCC515	trt_cp	BRD-K89162000__HCC515__trt_cp	tandutinib
BRD-K93442924	MCF7	trt_cp	BRD-K93442924__MCF7__trt_cp	vorapaxar
BRD-K42828737	HCC515	trt_cp	BRD-K42828737__HCC515__trt_cp	sunitinib
BRD-K02130563	A375	trt_cp	BRD-K02130563__A375__trt_cp	panobinostat
BRD-K02113016	HCC515	trt_cp	BRD-K02113016__HCC515__trt_cp	olaparib
BRD-K64052750	HT29	trt_cp	BRD-K64052750__HT29__trt_cp	gefitinib
BRD-K33240821	PC3	trt_cp	BRD-K33240821__PC3__trt_cp	plerixafor
BRD-K69776681	A375	trt_cp	BRD-K69776681__A375__trt_cp	volasertib
BRD-K21733600	MCF7	trt_cp	BRD-K21733600__MCF7__trt_cp	rofecoxib
BRD-A85667082	A375	trt_cp	BRD-A85667082__A375__trt_cp	fulvestrant
BRD-K11528507	A375	trt_cp	BRD-K11528507__A375__trt_cp	geldanamycin
BRD-K01188359	PC3	trt_cp	BRD-K01188359__PC3__trt_cp	vinblastine
BRD-K96354014	HT29	trt_cp	BRD-K96354014__HT29__trt_cp	nifedipine
BRD-K92441787	HEPG2	trt_cp	BRD-K92441787__HEPG2__trt_cp	bexarotene
BRD-K86118762	HA1E	trt_cp	BRD-K86118762__HA1E__trt_cp	linsitinib
BRD-K62008436	HT29	trt_cp	BRD-K62008436__HT29__trt_cp	paclitaxel
BRD-K93918653	HCC515	trt_cp	BRD-K93918653__HCC515__trt_cp	quizartinib
BRD-A06352508	MCF7	trt_cp	BRD-A06352508__MCF7__trt_cp	sb-218078
BRD-K22134346	HT29	trt_cp	BRD-K22134346__HT29__trt_cp	simvastatin
BRD-K01188359	HA1E	trt_cp	BRD-K01188359__HA1E__trt_cp	vinblastine
BRD-K08547377	HEPG2	trt_cp	BRD-K08547377__HEPG2__trt_cp	irinotecan
BRD-K76617868	HEPG2	trt_cp	BRD-K76617868__HEPG2__trt_cp	fasudil
BRD-K89732114	HCC515	trt_cp	BRD-K89732114__HCC515__trt_cp	trifluoperazine
BRD-K16478699	HCC515	trt_cp	BRD-K16478699__HCC515__trt_cp	plx-4720
BRD-K82746043	HCC515	trt_cp	BRD-K82746043__HCC515__trt_cp	navitoclax
BRD-K53855319	HEPG2	trt_cp	BRD-K53855319__HEPG2__trt_cp	srt-1720
BRD-K33379087	A375	trt_cp	BRD-K33379087__A375__trt_cp	tivantinib
BRD-K26657438	A375	trt_cp	BRD-K26657438__A375__trt_cp	imiquimod
BRD-A09722536	HT29	trt_cp	BRD-A09722536__HT29__trt_cp	cyclophosphamide
BRD-K64052750	HEPG2	trt_cp	BRD-K64052750__HEPG2__trt_cp	gefitinib
BRD-K81528515	HEPG2	trt_cp	BRD-K81528515__HEPG2__trt_cp	nilotinib
BRD-A85667082	HCC515	trt_cp	BRD-A85667082__HCC515__trt_cp	fulvestrant
BRD-K35520305	HA1E	trt_cp	BRD-K35520305__HA1E__trt_cp	dacarbazine
BRD-K11528507	HT29	trt_cp	BRD-K11528507__HT29__trt_cp	geldanamycin
BRD-K89464729	HCC515	trt_cp	BRD-K89464729__HCC515__trt_cp	gsk-269962a
BRD-K80431395	HCC515	trt_cp	BRD-K80431395__HCC515__trt_cp	triciribine
BRD-K93442924	HT29	trt_cp	BRD-K93442924__HT29__trt_cp	vorapaxar
BRD-K56343971	HEPG2	trt_cp	BRD-K56343971__HEPG2__trt_cp	vemurafenib
BRD-K87343924	HEPG2	trt_cp	BRD-K87343924__HEPG2__trt_cp	wortmannin
BRD-K87142802	HEPG2	trt_cp	BRD-K87142802__HEPG2__trt_cp	veliparib
BRD-K68532323	PC3	trt_cp	BRD-K68532323__PC3__trt_cp	sb-743921
BRD-K18850819	HCC515	trt_cp	BRD-K18850819__HCC515__trt_cp	mk-0752
BRD-K80431395	MCF7	trt_cp	BRD-K80431395__MCF7__trt_cp	triciribine
BRD-K56301217	A375	trt_cp	BRD-K56301217__A375__trt_cp	abt-737
BRD-K28360340	PC3	trt_cp	BRD-K28360340__PC3__trt_cp	tw-37
BRD-K55696337	A375	trt_cp	BRD-K55696337__A375__trt_cp	topotecan
BRD-K93442924	HCC515	trt_cp	BRD-K93442924__HCC515__trt_cp	vorapaxar
BRD-K51747290	A549	trt_cp	BRD-K51747290__A549__trt_cp	hydroxyurea
BRD-K71035033	HA1E	trt_cp	BRD-K71035033__HA1E__trt_cp	masitinib
BRD-K51768138	HA1E	trt_cp	BRD-K51768138__HA1E__trt_cp	lomustine
BRD-K02130563	HA1E	trt_cp	BRD-K02130563__HA1E__trt_cp	panobinostat
BRD-K96354014	PC3	trt_cp	BRD-K96354014__PC3__trt_cp	nifedipine
BRD-K73947551	HT29	trt_cp	BRD-K73947551__HT29__trt_cp	amifostine
BRD-K69608737	HT29	trt_cp	BRD-K69608737__HT29__trt_cp	tacrolimus
BRD-A85667082	HA1E	trt_cp	BRD-A85667082__HA1E__trt_cp	fulvestrant
BRD-K93754473	MCF7	trt_cp	BRD-K93754473__MCF7__trt_cp	tamoxifen
BRD-K52313696	HT29	trt_cp	BRD-K52313696__HT29__trt_cp	tacedinaline
BRD-K69608737	HEPG2	trt_cp	BRD-K69608737__HEPG2__trt_cp	tacrolimus
BRD-A09722536	HEPG2	trt_cp	BRD-A09722536__HEPG2__trt_cp	cyclophosphamide
BRD-K71281111	A375	trt_cp	BRD-K71281111__A375__trt_cp	snx-2112
BRD-K89732114	HA1E	trt_cp	BRD-K89732114__HA1E__trt_cp	trifluoperazine
BRD-K11528507	HEPG2	trt_cp	BRD-K11528507__HEPG2__trt_cp	geldanamycin
BRD-K22969690	HEPG2	trt_cp	BRD-K22969690__HEPG2__trt_cp	chloramphenicol
BRD-K33106058	A375	trt_cp	BRD-K33106058__A375__trt_cp	cytarabine
BRD-K71847383	HA1E	trt_cp	BRD-K71847383__HA1E__trt_cp	cytarabine
BRD-K53855319	A375	trt_cp	BRD-K53855319__A375__trt_cp	srt-1720
BRD-K69608737	MCF7	trt_cp	BRD-K69608737__MCF7__trt_cp	tacrolimus
BRD-K22024824	MCF7	trt_cp	BRD-K22024824__MCF7__trt_cp	rg-4733
BRD-K52313696	A549	trt_cp	BRD-K52313696__A549__trt_cp	tacedinaline
BRD-K93442924	A549	trt_cp	BRD-K93442924__A549__trt_cp	vorapaxar
BRD-K33240821	HA1E	trt_cp	BRD-K33240821__HA1E__trt_cp	plerixafor
BRD-K11528507	MCF7	trt_cp	BRD-K11528507__MCF7__trt_cp	geldanamycin
BRD-K68065987	HEPG2	trt_cp	BRD-K68065987__HEPG2__trt_cp	mk-2206
BRD-K36927236	HT29	trt_cp	BRD-K36927236__HT29__trt_cp	glyburide
BRD-K22024824	HT29	trt_cp	BRD-K22024824__HT29__trt_cp	rg-4733
BRD-K92441787	PC3	trt_cp	BRD-K92441787__PC3__trt_cp	bexarotene
BRD-K33425534	PC3	trt_cp	BRD-K33425534__PC3__trt_cp	exemestane
BRD-A31204924	PC3	trt_cp	BRD-A31204924__PC3__trt_cp	mitotane
BRD-K19540840	MCF7	trt_cp	BRD-K19540840__MCF7__trt_cp	saracatinib
BRD-K79254416	HEPG2	trt_cp	BRD-K79254416__HEPG2__trt_cp	decitabine
BRD-K84466663	HEPG2	trt_cp	BRD-K84466663__HEPG2__trt_cp	nelarabine
BRD-K12343256	PC3	trt_cp	BRD-K12343256__PC3__trt_cp	trametinib
BRD-K21733600	HT29	trt_cp	BRD-K21733600__HT29__trt_cp	rofecoxib
BRD-K69608737	A375	trt_cp	BRD-K69608737__A375__trt_cp	tacrolimus
BRD-K13032584	MCF7	trt_cp	BRD-K13032584__MCF7__trt_cp	procarbazine
BRD-K13032584	HEPG2	trt_cp	BRD-K13032584__HEPG2__trt_cp	procarbazine
BRD-K89085489	MCF7	trt_cp	BRD-K89085489__MCF7__trt_cp	fenretinide
BRD-A31204924	A375	trt_cp	BRD-A31204924__A375__trt_cp	mitotane
BRD-K86525559	PC3	trt_cp	BRD-K86525559__PC3__trt_cp	azd-7762
BRD-K92041145	PC3	trt_cp	BRD-K92041145__PC3__trt_cp	6-o-benzylguanine
BRD-K34157611	HT29	trt_cp	BRD-K34157611__HT29__trt_cp	cimetidine
BRD-K55696337	HA1E	trt_cp	BRD-K55696337__HA1E__trt_cp	topotecan
BRD-K17516382	HEPG2	trt_cp	BRD-K17516382__HEPG2__trt_cp	alsterpaullone
BRD-K26657438	HEPG2	trt_cp	BRD-K26657438__HEPG2__trt_cp	imiquimod
BRD-K71879491	HA1E	trt_cp	BRD-K71879491__HA1E__trt_cp	tretinoin
BRD-K79759585	A549	trt_cp	BRD-K79759585__A549__trt_cp	sildenafil
BRD-K11528507	HA1E	trt_cp	BRD-K11528507__HA1E__trt_cp	geldanamycin
BRD-K13646352	HEPG2	trt_cp	BRD-K13646352__HEPG2__trt_cp	midostaurin
BRD-K71035033	HCC515	trt_cp	BRD-K71035033__HCC515__trt_cp	masitinib
BRD-K51768138	HCC515	trt_cp	BRD-K51768138__HCC515__trt_cp	lomustine
BRD-A09722536	HCC515	trt_cp	BRD-A09722536__HCC515__trt_cp	cyclophosphamide
BRD-K09951645	HA1E	trt_cp	BRD-K09951645__HA1E__trt_cp	dabrafenib
BRD-A13084692	HT29	trt_cp	BRD-A13084692__HT29__trt_cp	troglitazone
BRD-K18850819	MCF7	trt_cp	BRD-K18850819__MCF7__trt_cp	mk-0752
BRD-K42191735	PC3	trt_cp	BRD-K42191735__PC3__trt_cp	buparlisib
BRD-K92241597	PC3	trt_cp	BRD-K92241597__PC3__trt_cp	tosedostat
BRD-A75409952	HA1E	trt_cp	BRD-A75409952__HA1E__trt_cp	wortmannin
BRD-K24844714	HEPG2	trt_cp	BRD-K24844714__HEPG2__trt_cp	fluorouracil
BRD-K88025533	HCC515	trt_cp	BRD-K88025533__HCC515__trt_cp	fingolimod
BRD-K64052750	PC3	trt_cp	BRD-K64052750__PC3__trt_cp	gefitinib
BRD-K02637541	A375	trt_cp	BRD-K02637541__A375__trt_cp	celecoxib
BRD-K16478699	HT29	trt_cp	BRD-K16478699__HT29__trt_cp	plx-4720
BRD-K71879491	HEPG2	trt_cp	BRD-K71879491__HEPG2__trt_cp	tretinoin
BRD-K89464729	PC3	trt_cp	BRD-K89464729__PC3__trt_cp	gsk-269962a
BRD-K51575138	A375	trt_cp	BRD-K51575138__A375__trt_cp	tpca-1
BRD-K93442924	A375	trt_cp	BRD-K93442924__A375__trt_cp	vorapaxar
BRD-K36234266	HEPG2	trt_cp	BRD-K36234266__HEPG2__trt_cp	carmustine
BRD-K80700417	A375	trt_cp	BRD-K80700417__A375__trt_cp	sgi-1776
BRD-K87737963	A549	trt_cp	BRD-K87737963__A549__trt_cp	momelotinib
BRD-A93255169	HEPG2	trt_cp	BRD-A93255169__HEPG2__trt_cp	thalidomide
BRD-K76617868	HCC515	trt_cp	BRD-K76617868__HCC515__trt_cp	fasudil
BRD-K09951645	HCC515	trt_cp	BRD-K09951645__HCC515__trt_cp	dabrafenib
BRD-K74514084	PC3	trt_cp	BRD-K74514084__PC3__trt_cp	pazopanib
BRD-K43389675	HA1E	trt_cp	BRD-K43389675__HA1E__trt_cp	daunorubicin
BRD-K16730910	HT29	trt_cp	BRD-K16730910__HT29__trt_cp	regorafenib
BRD-K36234266	A549	trt_cp	BRD-K36234266__A549__trt_cp	carmustine
BRD-K89085489	HA1E	trt_cp	BRD-K89085489__HA1E__trt_cp	fenretinide
BRD-K17068645	HCC515	trt_cp	BRD-K17068645__HCC515__trt_cp	bendamustine
BRD-K13044802	A549	trt_cp	BRD-K13044802__A549__trt_cp	ciclopirox
BRD-K69776681	MCF7	trt_cp	BRD-K69776681__MCF7__trt_cp	volasertib
BRD-K33425534	MCF7	trt_cp	BRD-K33425534__MCF7__trt_cp	exemestane
BRD-K97530723	HEPG2	trt_cp	BRD-K97530723__HEPG2__trt_cp	melatonin
BRD-K89464729	HT29	trt_cp	BRD-K89464729__HT29__trt_cp	gsk-269962a
BRD-K87343924	MCF7	trt_cp	BRD-K87343924__MCF7__trt_cp	wortmannin
BRD-K13044802	PC3	trt_cp	BRD-K13044802__PC3__trt_cp	ciclopirox
BRD-A75409952	HEPG2	trt_cp	BRD-A75409952__HEPG2__trt_cp	wortmannin
BRD-K51662849	A549	trt_cp	BRD-K51662849__A549__trt_cp	ilomastat
BRD-K55696337	PC3	trt_cp	BRD-K55696337__PC3__trt_cp	topotecan
BRD-K25325018	A375	trt_cp	BRD-K25325018__A375__trt_cp	gsk-690693
BRD-K89464729	A549	trt_cp	BRD-K89464729__A549__trt_cp	gsk-269962a
BRD-K99749624	HEPG2	trt_cp	BRD-K99749624__HEPG2__trt_cp	linifanib
BRD-K68532323	HCC515	trt_cp	BRD-K68532323__HCC515__trt_cp	sb-743921
BRD-K93918653	MCF7	trt_cp	BRD-K93918653__MCF7__trt_cp	quizartinib
BRD-A09722536	A375	trt_cp	BRD-A09722536__A375__trt_cp	cyclophosphamide
BRD-A31204924	HEPG2	trt_cp	BRD-A31204924__HEPG2__trt_cp	mitotane
BRD-K22969690	A549	trt_cp	BRD-K22969690__A549__trt_cp	chloramphenicol
BRD-K89085489	HT29	trt_cp	BRD-K89085489__HT29__trt_cp	fenretinide
BRD-K89464729	HEPG2	trt_cp	BRD-K89464729__HEPG2__trt_cp	gsk-269962a
BRD-K55696337	HEPG2	trt_cp	BRD-K55696337__HEPG2__trt_cp	topotecan
BRD-K68532323	A375	trt_cp	BRD-K68532323__A375__trt_cp	sb-743921
BRD-K17068645	HEPG2	trt_cp	BRD-K17068645__HEPG2__trt_cp	bendamustine
BRD-K12343256	HA1E	trt_cp	BRD-K12343256__HA1E__trt_cp	trametinib
BRD-K73947551	A549	trt_cp	BRD-K73947551__A549__trt_cp	amifostine
BRD-K17516382	PC3	trt_cp	BRD-K17516382__PC3__trt_cp	alsterpaullone
BRD-K69776681	HEPG2	trt_cp	BRD-K69776681__HEPG2__trt_cp	volasertib
BRD-K09951645	HEPG2	trt_cp	BRD-K09951645__HEPG2__trt_cp	dabrafenib
BRD-K97530723	HCC515	trt_cp	BRD-K97530723__HCC515__trt_cp	melatonin
BRD-K88025533	A375	trt_cp	BRD-K88025533__A375__trt_cp	fingolimod
BRD-K51747290	HEPG2	trt_cp	BRD-K51747290__HEPG2__trt_cp	hydroxyurea
BRD-K16730910	HEPG2	trt_cp	BRD-K16730910__HEPG2__trt_cp	regorafenib
